titel,fkz,titel_name,hauptgruppe,hauptgruppe_name,ansatz_2025,ansatz_2026,ansatz_2027,ist_2024,einzelplan,ministerium,kapitel,kapitel_name,seite_pdf,quelle_pdf
53101,155,"Öffentlichkeitsarbeit, Dokumentationen und",5,Ausgaben – Sachmittel,35000.0,30000.0,30000.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,140,ep_04.pdf
53901,155,"Mitgliedsbeiträge an Vereine, Verbände, Gesellsc.haften",5,Ausgaben – Sachmittel,100.0,100.0,100.0,80.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,140,ep_04.pdf
68221,154,Zuweisungen an die Universität Jena zur Stärkun.g der,6,Ausgaben – Zuweisungen/Zuschüsse,420000.0,420000.0,420000.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,141,ep_04.pdf
68501,155,Zuschuss an die Unfallkasse Thüringen,6,Ausgaben – Zuweisungen/Zuschüsse,140000.0,160000.0,160000.0,100000.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,141,ep_04.pdf
81101,155,Erwerb von Kraftfahrzeugen,8,Ausgaben – Investitionen,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,141,ep_04.pdf
42962,155,Nicht aufteilbare Personalausgaben,4,Ausgaben – Personal,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,142,ep_04.pdf
45362,155,Trennungsgeld für Teilnehmer an Fortbildungsleh.rgängen,4,Ausgaben – Personal,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,142,ep_04.pdf
52562,155,Sachaufwand für Fortbildung,5,Ausgaben – Sachmittel,1200000.0,1614800.0,1611700.0,1201201.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,142,ep_04.pdf
54762,155,Nicht aufteilbare sächliche Verwaltungsausgaben,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,142,ep_04.pdf
68562,155,Zuschüsse an öffentliche Einrichtungen im Rahm.en von,6,Ausgaben – Zuweisungen/Zuschüsse,0.0,0.0,0.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,142,ep_04.pdf
98162,891,Abführungen an andere Kapitel des Landeshaush.altes,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,142,ep_04.pdf
42971,129,Nicht aufteilbare Personalausgaben,4,Ausgaben – Personal,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,142,ep_04.pdf
52571,155,Schulbudget für Fortbildung,5,Ausgaben – Sachmittel,150000.0,250000.0,250000.0,102254.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,142,ep_04.pdf
52671,155,Kosten für Sachverständige,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,142,ep_04.pdf
52771,155,Reisekostenvergütungen für Inlandsreisen,5,Ausgaben – Sachmittel,66000.0,84000.0,84000.0,57993.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,142,ep_04.pdf
54771,155,Nicht aufteilbare sächliche Verwaltungsausgaben,5,Ausgaben – Sachmittel,21500.0,24400.0,24400.0,13957.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,142,ep_04.pdf
63371,155,Sonstige Zuweisungen für nachhaltige Leistungen im,6,Ausgaben – Zuweisungen/Zuschüsse,0.0,0.0,0.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,142,ep_04.pdf
42883,129,Entgelte der Arbeitnehmer,4,Ausgaben – Personal,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,142,ep_04.pdf
42983,129,Nicht aufteilbare Personalausgaben,4,Ausgaben – Personal,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,143,ep_04.pdf
51183,129,Geschäftsbedarf und Kommunikation sowie Gerä.te,5,Ausgaben – Sachmittel,0.0,0.0,0.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,143,ep_04.pdf
52783,129,Dienstreisen,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,143,ep_04.pdf
54783,129,Nicht aufteilbare sächliche Verwaltungsausgaben,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0420,Staatliches Studienseminar,143,ep_04.pdf
11111,114,"Verwaltungseinnahmen, sonstige Entgelte",1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,14.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,145,ep_04.pdf
11901,114,Sonstige Verwaltungseinnahmen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,145,ep_04.pdf
11921,114,Einnahmen für Unterkunft,1,Einnahmen – Verwaltungseinnahmen,259000.0,323700.0,323700.0,242529.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,145,ep_04.pdf
11922,114,Einnahmen für Verpflegung,1,Einnahmen – Verwaltungseinnahmen,272000.0,340000.0,340000.0,243420.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,145,ep_04.pdf
11941,114,Rückzahlung von Überzahlungen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,11583.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,145,ep_04.pdf
11951,114,Vermischte Einnahmen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,145,ep_04.pdf
12401,114,Einnahmen aus Vermietung und Verpachtung,1,Einnahmen – Verwaltungseinnahmen,5600.0,9100.0,9100.0,8395.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,145,ep_04.pdf
28201,114,Zweckgebundene Zuschüsse,2,Einnahmen – Zuweisungen,0.0,0.0,0.0,98703.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,145,ep_04.pdf
42201,114,Bezüge und Nebenleistungen der Beamten und Richter,4,Ausgaben – Personal,1639600.0,1746000.0,1797700.0,1651683.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,146,ep_04.pdf
42701,114,Beschäftigungsentgelte für Vertretungs- und Aushilfskräfte,4,Ausgaben – Personal,0.0,0.0,0.0,6202.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,146,ep_04.pdf
42702,114,Beschäftigungsentgelte für Praktikanten und Vol.ontäre,4,Ausgaben – Personal,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,146,ep_04.pdf
42729,114,Entschädigungen für nebenamtliche/nebenberufl.iche,4,Ausgaben – Personal,0.0,0.0,0.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,146,ep_04.pdf
42801,114,Entgelte der Arbeitnehmer,4,Ausgaben – Personal,1539600.0,1639500.0,1688000.0,1537317.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,146,ep_04.pdf
51101,114,Geschäftsbedarf und Kommunikation sowie Geräte,5,Ausgaben – Sachmittel,26300.0,26300.0,26300.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,146,ep_04.pdf
51401,114,"Verbrauchsmittel, Haltung von Dienstfahrzeugen",5,Ausgaben – Sachmittel,6500.0,6500.0,6500.0,5178.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
51402,114,"Lebensmittel, Zutaten",5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
51701,114,"Bewirtschaftung der Grundstücke, Gebäude und Räume",5,Ausgaben – Sachmittel,490000.0,510000.0,510000.0,458401.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
51801,114,"Mieten und Pachten für Grundstücke, Gebäude und Geräte",5,Ausgaben – Sachmittel,4000.0,5500.0,5500.0,4729.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
51902,114,Unterhaltung der Grundstücke und baulichen An.lagen im,5,Ausgaben – Sachmittel,0.0,15000.0,15000.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
52501,114,Lehr- und Lernmittel,5,Ausgaben – Sachmittel,25000.0,25000.0,25000.0,23978.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
52502,114,Aus- und Fortbildung,5,Ausgaben – Sachmittel,500.0,500.0,500.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
52601,114,Gerichts- und ähnliche Kosten,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
52602,114,Kosten für Sachverständige,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
52701,114,Dienstreisen,5,Ausgaben – Sachmittel,1000.0,1000.0,1000.0,59.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
52702,114,Dienstreisen (Ausland),5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
52705,114,Reisekosten für Lernen am anderen Ort,5,Ausgaben – Sachmittel,11600.0,12000.0,12000.0,16868.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
53101,114,"Öffentlichkeitsarbeit, Dokumentationen und",5,Ausgaben – Sachmittel,3000.0,12500.0,12500.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
53201,114,"Einrichtung der Unterkünfte, Spinnstoffe",5,Ausgaben – Sachmittel,3500.0,3500.0,3500.0,1471.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
53301,114,Ausgaben aus zweckgebundenen Zuschüssen,5,Ausgaben – Sachmittel,0.0,0.0,0.0,98703.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
53801,114,Sonstige Dienstleistungen und Gestattungen,5,Ausgaben – Sachmittel,2100000.0,2381100.0,2443900.0,2050000.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,147,ep_04.pdf
54202,114,Abführung der Umsatzsteuer an das Finanzamt,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,148,ep_04.pdf
54701,114,Vermischter Sachaufwand,5,Ausgaben – Sachmittel,2500.0,7100.0,7100.0,1906.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,148,ep_04.pdf
67102,145,Erstattung von Aufwendungen für die Schülerbeförderung,6,Ausgaben – Zuweisungen/Zuschüsse,220000.0,230000.0,240000.0,137397.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,148,ep_04.pdf
81101,114,Erwerb von Kraftfahrzeugen,8,Ausgaben – Investitionen,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,148,ep_04.pdf
81201,114,Erstausstattung der Bauten,8,Ausgaben – Investitionen,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,148,ep_04.pdf
81202,114,"Erwerb von Geräten, Ausstattungs- und",8,Ausgaben – Investitionen,10000.0,30000.0,30000.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,148,ep_04.pdf
98101,891,Abführung an andere Kapitel des Landeshaushaltes,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0424,Sprachengymnasium Schnepfenthal,148,ep_04.pdf
11111,114,"Verwaltungseinnahmen, sonstige Entgelte",1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,150,ep_04.pdf
11901,114,Sonstige Verwaltungseinnahmen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,150,ep_04.pdf
11906,114,Einnahmen aus anderen privaten Mitbenutzungen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,150,ep_04.pdf
11921,114,Einnahmen für Unterkunft,1,Einnahmen – Verwaltungseinnahmen,115500.0,144400.0,144400.0,60845.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,150,ep_04.pdf
11922,114,Einnahmen für Verpflegung,1,Einnahmen – Verwaltungseinnahmen,145600.0,182000.0,182000.0,93632.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,150,ep_04.pdf
11941,114,Rückzahlung von Überzahlungen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,150,ep_04.pdf
11951,114,Vermischte Einnahmen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,150,ep_04.pdf
12401,114,Einnahmen aus Vermietung und Verpachtung,1,Einnahmen – Verwaltungseinnahmen,1000.0,1000.0,1000.0,150.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,150,ep_04.pdf
28201,114,Zweckgebundene Zuschüsse,2,Einnahmen – Zuweisungen,0.0,0.0,0.0,185936.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,150,ep_04.pdf
42201,114,Bezüge und Nebenleistungen der Beamten und Richter,4,Ausgaben – Personal,1081000.0,1151200.0,1185300.0,955637.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,151,ep_04.pdf
42701,114,Beschäftigungsentgelte für Vertretungs- und Aushilfskräfte,4,Ausgaben – Personal,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,151,ep_04.pdf
42702,114,Beschäftigungsentgelte für Praktikanten und Volontäre,4,Ausgaben – Personal,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,151,ep_04.pdf
42729,114,Entschädigungen für nebenamtliche/nebenberufl.iche,4,Ausgaben – Personal,0.0,0.0,0.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,151,ep_04.pdf
42801,114,Entgelte der Arbeitnehmer,4,Ausgaben – Personal,1172100.0,1248200.0,1285200.0,1042226.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,151,ep_04.pdf
51101,114,Geschäftsbedarf und Kommunikation sowie Geräte,5,Ausgaben – Sachmittel,11000.0,11000.0,11000.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
51401,114,"Verbrauchsmittel, Haltung von Dienstfahrzeugen",5,Ausgaben – Sachmittel,3000.0,3500.0,3500.0,5433.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
51402,114,"Lebensmittel, Zutaten",5,Ausgaben – Sachmittel,125000.0,125000.0,125000.0,111577.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
51701,114,"Bewirtschaftung der Grundstücke, Gebäude und Räume",5,Ausgaben – Sachmittel,290000.0,290000.0,290000.0,311464.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
51801,114,"Mieten und Pachten für Grundstücke, Gebäude und Geräte",5,Ausgaben – Sachmittel,3200.0,3200.0,3200.0,3603.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
51902,114,Unterhaltung der Grundstücke und baulichen An.lagen im,5,Ausgaben – Sachmittel,15000.0,15000.0,15000.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
52501,114,Lehr- und Lernmittel,5,Ausgaben – Sachmittel,5000.0,5000.0,5000.0,2882.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
52502,114,Fortbildung,5,Ausgaben – Sachmittel,1000.0,1000.0,1000.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
52601,114,Gerichts- und ähnliche Kosten,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
52602,114,Kosten für Sachverständige,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
52701,114,Dienstreisen,5,Ausgaben – Sachmittel,1000.0,1000.0,1000.0,402.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
52702,114,Dienstreisen (Ausland),5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
52705,114,Reisekosten für Lernen am anderen Ort,5,Ausgaben – Sachmittel,3300.0,3300.0,3300.0,1176.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
53101,114,"Öffentlichkeitsarbeit, Dokumentationen und",5,Ausgaben – Sachmittel,1000.0,1000.0,1000.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
53201,114,"Einrichtung der Unterkünfte und Übungsräume, Spinnstoffe",5,Ausgaben – Sachmittel,5500.0,5500.0,5500.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,152,ep_04.pdf
53301,114,Ausgaben aus zweckgebundenen Zuschüssen,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,153,ep_04.pdf
53801,114,Sonstige Dienstleistungen und Gestattungen,5,Ausgaben – Sachmittel,16000.0,16000.0,16000.0,14866.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,153,ep_04.pdf
54202,114,Abführung der Umsatzsteuer an das Finanzamt,5,Ausgaben – Sachmittel,0.0,0.0,0.0,51606.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,153,ep_04.pdf
54701,114,Vermischter Sachaufwand,5,Ausgaben – Sachmittel,3200.0,7100.0,7100.0,1273.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,153,ep_04.pdf
67102,145,Erstattungen von Aufwendungen für die,6,Ausgaben – Zuweisungen/Zuschüsse,15000.0,15000.0,15000.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,153,ep_04.pdf
81101,114,Erwerb von Kraftfahrzeugen,8,Ausgaben – Investitionen,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,153,ep_04.pdf
81201,114,Erstausstattung der Bauten,8,Ausgaben – Investitionen,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,153,ep_04.pdf
81202,114,"Erwerb von Geräten, Ausstattungs- und",8,Ausgaben – Investitionen,20000.0,20000.0,20000.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,153,ep_04.pdf
98101,891,Abführung an andere Kapitel des Landeshaushaltes,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0425,Musikgymnasium Weimar,153,ep_04.pdf
11111,114,"Verwaltungseinnahmen, sonstige Entgelte",1,Einnahmen – Verwaltungseinnahmen,100.0,100.0,100.0,28.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0426,Sportgymnasium Erfurt,156,ep_04.pdf
11901,114,Sonstige Verwaltungseinnahmen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0426,Sportgymnasium Erfurt,156,ep_04.pdf
11906,114,Einnahmen aus anderen privaten Mitbenutzungen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,,04,"Ministerium für Bildung, Wissenschaft und Kultur",0426,Sportgymnasium Erfurt,156,ep_04.pdf
11921,114,Einnahmen für Unterkunft,1,Einnahmen – Verwaltungseinnahmen,300000.0,375000.0,375000.0,302424.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0426,Sportgymnasium Erfurt,156,ep_04.pdf
11922,114,Einnahmen für Verpflegung,1,Einnahmen – Verwaltungseinnahmen,495000.0,637500.0,637500.0,509591.0,04,"Ministerium für Bildung, Wissenschaft und Kultur",0426,Sportgymnasium Erfurt,156,ep_04.pdf
